,Accuracy,Image,Set,Experiment
1085,1.0,2532,test,4
1086,1.0,2535,test,4
1087,1.0,2536,test,4
1088,1.0,2542,test,4
1089,1.0,2550,test,4
1090,1.0,2551,test,4
1091,1.0,2555,test,4
1092,1.0,2568,test,4
1093,1.0,2573,test,4
1094,1.0,2582,test,4
1095,1.0,2585,test,4
1096,1.0,2587,test,4
1097,1.0,2588,test,4
1098,1.0,2610,test,4
1099,1.0,2617,test,4
1100,1.0,2630,test,4
1101,1.0,2639,test,4
1102,1.0,2648,test,4
1103,1.0,2652,test,4
1104,1.0,2661,test,4
1105,0.92,2663,test,4
1106,1.0,2664,test,4
1107,1.0,2668,test,4
1108,1.0,2674,test,4
1109,1.0,2680,test,4
1110,1.0,2689,test,4
1111,1.0,2692,test,4
1112,1.0,2693,test,4
1113,1.0,2706,test,4
1114,1.0,2709,test,4
1115,1.0,2710,test,4
1116,1.0,2714,test,4
1117,1.0,2720,test,4
1118,1.0,2721,test,4
1119,1.0,2724,test,4
1120,1.0,2726,test,4
1121,1.0,2733,test,4
1122,1.0,2734,test,4
1123,0.84,2737,test,4
1124,1.0,2740,test,4
1125,1.0,2745,test,4
1126,0.84,2746,test,4
1127,1.0,2753,test,4
1128,1.0,2756,test,4
1129,1.0,2758,test,4
1130,1.0,2760,test,4
1131,1.0,2767,test,4
1132,1.0,2776,test,4
1133,1.0,2782,test,4
1134,1.0,2784,test,4
1135,1.0,2787,test,4
1136,1.0,2789,test,4
1137,1.0,2792,test,4
1138,1.0,2813,test,4
1139,1.0,2822,test,4
1140,1.0,2823,test,4
1141,1.0,2826,test,4
1142,1.0,2828,test,4
1143,1.0,2831,test,4
1144,1.0,2832,test,4
1145,0.92,2839,test,4
1146,1.0,2845,test,4
1147,1.0,2846,test,4
1148,1.0,2853,test,4
1149,1.0,2864,test,4
1150,1.0,2867,test,4
1151,1.0,2871,test,4
1152,1.0,2879,test,4
1153,1.0,2883,test,4
1154,1.0,2895,test,4
1155,0.92,2911,test,4
1156,1.0,2913,test,4
1157,1.0,2917,test,4
1158,1.0,2920,test,4
1159,1.0,2921,test,4
1160,1.0,2937,test,4
1161,1.0,2951,test,4
1162,0.84,2954,test,4
1163,1.0,2966,test,4
1164,1.0,2967,test,4
1165,1.0,2970,test,4
1166,0.92,2972,test,4
1167,1.0,2979,test,4
1168,1.0,2980,test,4
1169,1.0,2984,test,4
1170,1.0,2987,test,4
1171,1.0,2991,test,4
1172,1.0,2992,test,4
1173,1.0,2995,test,4
1174,1.0,2996,test,4
1175,1.0,2999,test,4
1176,1.0,3009,test,4
1177,1.0,3012,test,4
1178,1.0,3015,test,4
1179,1.0,3017,test,4
1180,1.0,3031,test,4
1181,1.0,3040,test,4
1182,1.0,3045,test,4
1183,1.0,3048,test,4
1184,1.0,3064,test,4
1185,1.0,3066,test,4
1186,1.0,3075,test,4
1187,1.0,3083,test,4
1188,1.0,3086,test,4
1189,1.0,3093,test,4
1190,1.0,3095,test,4
1191,1.0,3096,test,4
1192,1.0,3098,test,4
1193,1.0,3119,test,4
1194,1.0,3133,test,4
1195,1.0,3138,test,4
1196,1.0,3142,test,4
1197,1.0,3146,test,4
1198,1.0,3147,test,4
1199,1.0,3148,test,4
1200,1.0,3152,test,4
1201,1.0,3172,test,4
1202,1.0,3185,test,4
1203,1.0,3189,test,4
1204,1.0,3195,test,4
1205,1.0,3201,test,4
1206,1.0,3207,test,4
1207,1.0,3219,test,4
1208,1.0,3222,test,4
1209,1.0,3224,test,4
1210,1.0,3225,test,4
1211,1.0,3227,test,4
1212,1.0,3229,test,4
1213,1.0,3231,test,4
1214,1.0,3238,test,4
1215,0.92,3250,test,4
1216,1.0,3254,test,4
1217,1.0,3271,test,4
1218,1.0,3320,test,4
1219,1.0,3322,test,4
1220,1.0,3327,test,4
1221,1.0,3330,test,4
1222,1.0,3345,test,4
1223,1.0,3351,test,4
1224,1.0,3366,test,4
1225,1.0,3368,test,4
1226,1.0,3375,test,4
1227,1.0,3376,test,4
1228,1.0,3381,test,4
1229,1.0,3385,test,4
1230,1.0,3391,test,4
1231,1.0,3400,test,4
1232,1.0,3402,test,4
1233,0.84,3406,test,4
1234,1.0,3417,test,4
1235,1.0,3419,test,4
1236,1.0,3426,test,4
1237,1.0,3431,test,4
1238,0.92,3432,test,4
1239,1.0,3436,test,4
1240,1.0,3437,test,4
1241,1.0,3447,test,4
1242,1.0,3448,test,4
1243,1.0,3451,test,4
1244,1.0,3454,test,4
1245,1.0,3455,test,4
1246,1.0,3457,test,4
1247,1.0,3462,test,4
1248,1.0,3466,test,4
1249,1.0,3471,test,4
1250,1.0,3473,test,4
1251,1.0,3478,test,4
1252,1.0,3485,test,4
1253,1.0,3486,test,4
1254,0.92,3526,test,4
1255,1.0,3534,test,4
1256,1.0,3538,test,4
1257,1.0,3541,test,4
1258,1.0,3563,test,4
1259,1.0,3569,test,4
1260,1.0,3570,test,4
1261,1.0,3572,test,4
1262,1.0,3577,test,4
1263,1.0,3586,test,4
1264,1.0,3594,test,4
1265,1.0,3611,test,4
1266,1.0,3619,test,4
1267,1.0,3620,test,4
1268,1.0,3650,test,4
1269,1.0,3659,test,4
1270,1.0,3672,test,4
1271,1.0,3686,test,4
1272,1.0,3688,test,4
1273,1.0,3692,test,4
1274,1.0,3694,test,4
1275,1.0,3697,test,4
1276,1.0,3702,test,4
1277,0.92,3715,test,4
1278,1.0,3717,test,4
1279,1.0,3723,test,4
1280,1.0,3733,test,4
1281,1.0,3734,test,4
1282,1.0,3740,test,4
1283,1.0,3745,test,4
1284,1.0,3759,test,4
1285,1.0,3765,test,4
1286,1.0,3791,test,4
1287,1.0,3792,test,4
1288,1.0,3795,test,4
1289,1.0,3796,test,4
1290,1.0,3825,test,4
1291,1.0,3841,test,4
1292,1.0,3846,test,4
1293,1.0,3850,test,4
1294,1.0,3860,test,4
1295,1.0,3874,test,4
1296,1.0,3876,test,4
1297,1.0,3878,test,4
1298,1.0,3883,test,4
1299,1.0,3892,test,4
1300,1.0,3895,test,4
1301,1.0,3908,test,4
1302,1.0,3934,test,4
1303,1.0,3936,test,4
1304,1.0,3938,test,4
1305,1.0,3939,test,4
1306,1.0,3941,test,4
1307,1.0,3948,test,4
1308,1.0,3963,test,4
1309,1.0,3965,test,4
1310,1.0,3979,test,4
1311,1.0,3980,test,4
1312,1.0,3983,test,4
1313,1.0,3989,test,4
1314,1.0,3996,test,4
1315,1.0,4004,test,4
1316,1.0,4006,test,4
1317,1.0,4015,test,4
1318,1.0,4016,test,4
1319,1.0,4017,test,4
1320,1.0,4025,test,4
1321,1.0,4031,test,4
1322,1.0,4047,test,4
1323,1.0,4048,test,4
1324,1.0,4055,test,4
1325,1.0,4059,test,4
1326,1.0,4067,test,4
1327,1.0,4072,test,4
1328,1.0,4075,test,4
1329,1.0,4079,test,4
1330,1.0,4081,test,4
1331,1.0,4084,test,4
1332,1.0,4088,test,4
1333,1.0,4089,test,4
1334,1.0,4096,test,4
1335,1.0,4106,test,4
1336,1.0,4108,test,4
1337,1.0,4114,test,4
1338,1.0,4119,test,4
1339,1.0,4126,test,4
1340,1.0,4127,test,4
1341,1.0,4140,test,4
1342,1.0,4142,test,4
1343,1.0,4146,test,4
1344,1.0,4162,test,4
1345,1.0,4170,test,4
1346,1.0,4171,test,4
1347,1.0,4176,test,4
1348,1.0,4178,test,4
1349,1.0,4187,test,4
1350,1.0,4191,test,4
1351,1.0,4195,test,4
1352,1.0,4200,test,4
1353,1.0,4223,test,4
1354,1.0,4224,test,4
1355,1.0,4232,test,4
1356,1.0,4234,test,4
1357,1.0,4242,test,4
1358,1.0,4243,test,4
1359,1.0,4244,test,4
1360,1.0,4245,test,4
1361,1.0,4257,test,4
1362,1.0,4260,test,4
1363,0.92,4263,test,4
1364,0.92,4264,test,4
1365,1.0,4270,test,4
1366,1.0,4296,test,4
1367,1.0,4297,test,4
1368,1.0,4299,test,4
1369,1.0,4309,test,4
1370,0.92,4316,test,4
1371,1.0,4322,test,4
1372,1.0,4324,test,4
1373,1.0,4338,test,4
1374,1.0,4344,test,4
1375,1.0,4347,test,4
1376,1.0,4349,test,4
1377,1.0,4356,test,4
1378,1.0,4357,test,4
1379,1.0,4369,test,4
1380,1.0,4380,test,4
1381,1.0,4382,test,4
1382,0.76,4384,test,4
1383,1.0,4400,test,4
1384,1.0,4410,test,4
1385,1.0,4411,test,4
1386,1.0,4413,test,4
1387,1.0,4415,test,4
1388,1.0,4419,test,4
1389,1.0,4420,test,4
1390,1.0,4421,test,4
1391,1.0,4423,test,4
1392,1.0,4424,test,4
1393,1.0,4438,test,4
1394,1.0,4443,test,4
1395,1.0,4459,test,4
1396,1.0,4472,test,4
1397,1.0,4474,test,4
1398,1.0,4500,test,4
1399,0.8,4517,test,4
1400,1.0,4520,test,4
1401,0.84,4525,test,4
1402,1.0,4530,test,4
1403,1.0,4537,test,4
1404,1.0,4554,test,4
1405,1.0,4563,test,4
1406,1.0,4566,test,4
1407,1.0,4568,test,4
1408,1.0,4569,test,4
1409,1.0,4578,test,4
1410,1.0,4581,test,4
1411,1.0,4586,test,4
1412,1.0,4590,test,4
1413,1.0,4601,test,4
1414,1.0,4617,test,4
1415,1.0,4621,test,4
1416,1.0,4629,test,4
1417,1.0,4634,test,4
1418,1.0,4646,test,4
1419,1.0,4663,test,4
1420,1.0,4666,test,4
1421,1.0,4669,test,4
1422,1.0,4679,test,4
1423,1.0,4681,test,4
1424,1.0,4683,test,4
1425,1.0,4691,test,4
1426,1.0,4712,test,4
1427,1.0,4720,test,4
1428,1.0,4725,test,4
1429,0.92,4731,test,4
1430,1.0,4732,test,4
1431,1.0,4734,test,4
1432,1.0,4735,test,4
1433,1.0,4747,test,4
1434,1.0,4754,test,4
1435,1.0,4755,test,4
1436,1.0,4760,test,4
1437,1.0,4772,test,4
1438,1.0,4781,test,4
1439,1.0,4786,test,4
1440,1.0,3,val,5
1441,1.0,4,val,5
1442,1.0,14,val,5
1443,1.0,29,val,5
1444,1.0,47,val,5
1445,1.0,48,val,5
1446,1.0,66,val,5
1447,1.0,76,val,5
1448,1.0,86,val,5
1449,1.0,87,val,5
1450,1.0,92,val,5
1451,1.0,98,val,5
1452,1.0,106,val,5
1453,1.0,109,val,5
1454,1.0,115,val,5
1455,1.0,116,val,5
1456,1.0,117,val,5
1457,1.0,123,val,5
1458,1.0,127,val,5
1459,1.0,129,val,5
1460,1.0,132,val,5
1461,1.0,136,val,5
1462,1.0,138,val,5
1463,1.0,147,val,5
1464,1.0,157,val,5
1465,1.0,170,val,5
1466,1.0,173,val,5
1467,1.0,179,val,5
1468,0.64,190,val,5
1469,1.0,193,val,5
1470,0.92,194,val,5
1471,1.0,201,val,5
1472,1.0,208,val,5
1473,1.0,221,val,5
1474,1.0,225,val,5
1475,1.0,234,val,5
1476,1.0,240,val,5
1477,1.0,245,val,5
1478,1.0,246,val,5
1479,1.0,252,val,5
1480,1.0,265,val,5
1481,1.0,269,val,5
1482,1.0,271,val,5
1483,1.0,280,val,5
1484,1.0,284,val,5
1485,0.92,287,val,5
1486,1.0,289,val,5
1487,0.88,291,val,5
1488,1.0,314,val,5
1489,0.84,316,val,5
1490,0.84,339,val,5
1491,1.0,355,val,5
1492,1.0,357,val,5
1493,1.0,367,val,5
1494,1.0,378,val,5
1495,1.0,381,val,5
1496,1.0,393,val,5
1497,1.0,395,val,5
1498,1.0,398,val,5
1499,1.0,405,val,5
1500,1.0,414,val,5
1501,0.8,418,val,5
1502,1.0,434,val,5
1503,1.0,435,val,5
1504,1.0,467,val,5
1505,1.0,470,val,5
1506,1.0,473,val,5
1507,1.0,475,val,5
1508,1.0,479,val,5
1509,1.0,482,val,5
1510,1.0,488,val,5
1511,1.0,493,val,5
1512,0.92,494,val,5
1513,1.0,500,val,5
1514,1.0,505,val,5
1515,0.92,506,val,5
1516,1.0,509,val,5
1517,1.0,510,val,5
1518,1.0,512,val,5
1519,1.0,514,val,5
1520,1.0,516,val,5
1521,1.0,521,val,5
1522,1.0,525,val,5
1523,1.0,534,val,5
1524,1.0,536,val,5
1525,1.0,544,val,5
1526,0.84,545,val,5
1527,1.0,547,val,5
1528,0.4,552,val,5
1529,1.0,556,val,5
1530,1.0,557,val,5
1531,1.0,559,val,5
1532,1.0,600,val,5
1533,1.0,602,val,5
1534,1.0,611,val,5
1535,1.0,614,val,5
1536,1.0,622,val,5
1537,0.84,623,val,5
1538,1.0,636,val,5
1539,1.0,637,val,5
1540,1.0,644,val,5
1541,1.0,650,val,5
1542,1.0,655,val,5
1543,0.84,664,val,5
1544,1.0,676,val,5
1545,1.0,685,val,5
1546,1.0,690,val,5
1547,1.0,691,val,5
1548,1.0,693,val,5
1549,1.0,695,val,5
1550,1.0,698,val,5
1551,1.0,700,val,5
1552,1.0,714,val,5
1553,1.0,732,val,5
1554,1.0,737,val,5
1555,1.0,739,val,5
1556,1.0,745,val,5
1557,1.0,752,val,5
1558,1.0,772,val,5
1559,1.0,774,val,5
1560,0.92,781,val,5
1561,1.0,784,val,5
1562,1.0,786,val,5
1563,1.0,792,val,5
1564,1.0,795,val,5
1565,1.0,800,val,5
1566,1.0,815,val,5
1567,1.0,822,val,5
1568,1.0,823,val,5
1569,1.0,834,val,5
1570,1.0,837,val,5
1571,1.0,846,val,5
1572,1.0,849,val,5
1573,1.0,850,val,5
1574,1.0,852,val,5
1575,1.0,863,val,5
1576,1.0,869,val,5
1577,1.0,873,val,5
1578,1.0,874,val,5
1579,1.0,877,val,5
1580,1.0,883,val,5
1581,1.0,884,val,5
1582,1.0,888,val,5
1583,1.0,899,val,5
1584,1.0,900,val,5
1585,1.0,902,val,5
1586,1.0,904,val,5
1587,1.0,908,val,5
1588,1.0,912,val,5
1589,1.0,918,val,5
1590,1.0,919,val,5
1591,1.0,923,val,5
1592,1.0,927,val,5
1593,1.0,929,val,5
1594,1.0,941,val,5
1595,0.92,944,val,5
1596,1.0,948,val,5
1597,1.0,949,val,5
1598,1.0,952,val,5
1599,1.0,953,val,5
1600,1.0,959,val,5
1601,1.0,964,val,5
1602,1.0,970,val,5
1603,0.92,973,val,5
1604,1.0,975,val,5
1605,1.0,977,val,5
1606,1.0,979,val,5
1607,0.92,999,val,5
1608,1.0,1006,val,5
1609,1.0,1012,val,5
1610,1.0,1017,val,5
1611,1.0,1027,val,5
1612,1.0,1035,val,5
1613,1.0,1039,val,5
1614,0.92,1049,val,5
1615,1.0,1059,val,5
1616,1.0,1077,val,5
1617,0.92,1089,val,5
1618,1.0,1101,val,5
1619,1.0,1102,val,5
1620,1.0,1110,val,5
1621,1.0,1111,val,5
1622,1.0,1116,val,5
1623,1.0,1121,val,5
1624,1.0,1122,val,5
1625,1.0,1124,val,5
1626,1.0,1135,val,5
1627,1.0,1146,val,5
1628,1.0,1161,val,5
1629,1.0,1177,val,5
1630,0.92,1187,val,5
1631,1.0,1189,val,5
1632,1.0,1190,val,5
1633,1.0,1196,val,5
1634,1.0,1204,val,5
1635,1.0,1208,val,5
1636,1.0,1214,val,5
1637,0.92,1216,val,5
1638,1.0,1218,val,5
1639,1.0,1227,val,5
1640,1.0,1244,val,5
1641,1.0,1253,val,5
1642,1.0,1257,val,5
1643,1.0,1259,val,5
1644,1.0,1260,val,5
1645,1.0,1261,val,5
1646,1.0,1263,val,5
1647,1.0,1266,val,5
1648,1.0,1272,val,5
1649,0.72,1281,val,5
1650,1.0,1300,val,5
1651,1.0,1307,val,5
1652,0.84,1317,val,5
1653,1.0,1323,val,5
1654,1.0,1325,val,5
1655,1.0,1328,val,5
1656,1.0,1329,val,5
1657,1.0,1330,val,5
1658,1.0,1338,val,5
1659,1.0,1345,val,5
1660,1.0,1352,val,5
1661,1.0,1359,val,5
1662,1.0,1361,val,5
1663,1.0,1373,val,5
1664,1.0,1384,val,5
1665,1.0,1385,val,5
1666,1.0,1387,val,5
1667,1.0,1394,val,5
1668,1.0,1396,val,5
1669,1.0,1397,val,5
1670,1.0,1398,val,5
1671,1.0,1399,val,5
1672,0.84,1403,val,5
1673,1.0,1419,val,5
1674,1.0,1439,val,5
1675,1.0,1447,val,5
1676,1.0,1461,val,5
1677,1.0,1469,val,5
1678,1.0,1472,val,5
1679,1.0,1514,val,5
1680,1.0,1519,val,5
1681,1.0,1534,val,5
1682,1.0,1537,val,5
1683,1.0,1559,val,5
1684,0.88,1572,val,5
1685,1.0,1576,val,5
1686,1.0,1578,val,5
1687,1.0,1579,val,5
1688,1.0,1588,val,5
1689,0.68,1589,val,5
1690,1.0,1596,val,5
1691,1.0,1606,val,5
1692,1.0,1622,val,5
1693,1.0,1626,val,5
1694,1.0,1630,val,5
1695,1.0,1631,val,5
1696,0.92,1636,val,5
1697,0.84,1640,val,5
1698,1.0,1653,val,5
1699,1.0,1656,val,5
1700,1.0,1660,val,5
1701,1.0,1666,val,5
1702,1.0,1682,val,5
1703,1.0,1684,val,5
1704,1.0,1694,val,5
1705,1.0,1704,val,5
1706,1.0,1720,val,5
1707,1.0,1723,val,5
1708,0.84,1726,val,5
1709,1.0,1729,val,5
1710,1.0,1741,val,5
1711,1.0,1747,val,5
1712,1.0,1750,val,5
1713,1.0,1754,val,5
1714,1.0,1758,val,5
1715,1.0,1782,val,5
1716,0.92,1789,val,5
1717,1.0,1792,val,5
1718,1.0,1793,val,5
1719,1.0,1797,val,5
1720,1.0,1798,val,5
1721,1.0,1799,val,5
1722,1.0,1802,val,5
1723,0.92,1805,val,5
1724,1.0,1808,val,5
1725,1.0,1817,val,5
1726,1.0,1835,val,5
1727,1.0,1836,val,5
1728,1.0,1841,val,5
1729,0.84,1845,val,5
1730,1.0,1852,val,5
1731,1.0,1862,val,5
1732,1.0,1881,val,5
1733,1.0,1883,val,5
1734,1.0,1887,val,5
1735,1.0,1889,val,5
1736,1.0,1902,val,5
1737,1.0,1905,val,5
1738,1.0,1910,val,5
1739,1.0,1939,val,5
1740,1.0,1942,val,5
1741,1.0,1954,val,5
1742,1.0,1956,val,5
1743,1.0,1957,val,5
1744,1.0,1958,val,5
1745,1.0,1963,val,5
1746,1.0,1972,val,5
1747,1.0,1978,val,5
1748,1.0,1983,val,5
1749,1.0,1984,val,5
1750,1.0,1990,val,5
1751,1.0,1994,val,5
1752,1.0,1997,val,5
1753,1.0,2002,val,5
1754,0.92,2003,val,5
1755,1.0,2027,val,5
1756,1.0,2031,val,5
1757,1.0,2037,val,5
1758,1.0,2052,val,5
1759,1.0,2059,val,5
1760,1.0,2060,val,5
1761,0.92,2070,val,5
1762,1.0,2076,val,5
1763,1.0,2078,val,5
1764,1.0,2089,val,5
1765,1.0,2094,val,5
1766,1.0,2098,val,5
1767,1.0,2107,val,5
1768,1.0,2116,val,5
1769,1.0,2118,val,5
1770,1.0,2125,val,5
1771,1.0,2140,val,5
1772,1.0,2142,val,5
1773,1.0,2155,val,5
1774,1.0,2157,val,5
1775,1.0,2164,val,5
1776,1.0,2183,val,5
1777,1.0,2188,val,5
1778,1.0,2191,val,5
1779,1.0,2197,val,5
1780,1.0,2209,val,5
1781,1.0,2210,val,5
1782,1.0,2211,val,5
1783,1.0,2217,val,5
1784,0.92,2220,val,5
1785,1.0,2225,val,5
1786,1.0,2230,val,5
1787,1.0,2254,val,5
1788,1.0,2255,val,5
1789,1.0,2271,val,5
1790,1.0,2276,val,5
1791,1.0,2299,val,5
1792,1.0,2300,val,5
1793,1.0,2314,val,5
1794,1.0,2325,val,5
1795,1.0,2338,val,5
1796,1.0,2349,val,5
1797,1.0,2352,val,5
1798,0.92,2353,val,5
1799,0.84,2359,val,5
1800,1.0,2366,val,5
1801,1.0,2392,val,5
1802,1.0,2395,val,5
1803,1.0,2408,val,5
1804,1.0,2414,val,5
1805,1.0,2419,val,5
1806,1.0,2431,val,5
1807,1.0,2444,val,5
1808,1.0,2455,val,5
1809,1.0,2469,val,5
1810,1.0,2472,val,5
1811,1.0,2473,val,5
1812,1.0,2477,val,5
1813,1.0,2480,val,5
1814,1.0,2485,val,5
1815,1.0,2492,val,5
1816,1.0,2497,val,5
1817,1.0,2498,val,5
1818,1.0,2501,val,5
1819,1.0,2503,val,5
1820,1.0,2507,val,5
1821,0.48,2512,val,5
1822,1.0,2516,val,5
1823,1.0,2525,val,5
1824,1.0,2527,val,5
1825,1.0,2531,val,5
1826,1.0,2534,val,5
1827,1.0,2535,val,5
1828,1.0,2537,val,5
1829,1.0,2538,val,5
1830,1.0,2548,val,5
1831,1.0,2553,val,5
1832,1.0,2559,val,5
1833,1.0,2563,val,5
1834,1.0,2567,val,5
1835,1.0,2575,val,5
1836,1.0,2578,val,5
1837,1.0,2580,val,5
1838,1.0,2584,val,5
1839,1.0,2590,val,5
1840,1.0,2591,val,5
1841,1.0,2597,val,5
1842,1.0,2602,val,5
1843,1.0,2603,val,5
1844,1.0,2606,val,5
1845,1.0,2607,val,5
1846,1.0,2609,val,5
1847,1.0,2610,val,5
1848,1.0,2612,val,5
1849,1.0,2613,val,5
1850,1.0,2615,val,5
1851,0.76,2621,val,5
1852,1.0,2634,val,5
1853,1.0,2636,val,5
1854,1.0,2644,val,5
1855,1.0,2655,val,5
1856,1.0,2672,val,5
1857,1.0,2679,val,5
1858,1.0,2682,val,5
1859,1.0,2692,val,5
1860,1.0,2698,val,5
1861,1.0,2702,val,5
1862,1.0,2721,val,5
1863,1.0,2728,val,5
1864,1.0,2738,val,5
1865,1.0,2755,val,5
1866,1.0,2764,val,5
1867,1.0,2770,val,5
1868,1.0,2774,val,5
1869,1.0,2792,val,5
1870,1.0,2812,val,5
1871,1.0,2835,val,5
1872,1.0,2838,val,5
1873,1.0,2844,val,5
1874,1.0,2850,val,5
1875,1.0,2859,val,5
1876,1.0,2871,val,5
1877,1.0,2873,val,5
1878,1.0,2876,val,5
1879,1.0,2882,val,5
1880,1.0,2889,val,5
1881,1.0,2891,val,5
1882,1.0,2896,val,5
1883,1.0,2905,val,5
1884,1.0,2906,val,5
1885,1.0,2912,val,5
1886,1.0,2919,val,5
1887,0.76,2935,val,5
1888,1.0,2942,val,5
1889,1.0,2954,val,5
1890,0.68,2956,val,5
1891,1.0,2961,val,5
1892,1.0,2972,val,5
1893,1.0,2976,val,5
1894,1.0,2986,val,5
1895,1.0,2995,val,5
1896,1.0,2997,val,5
1897,1.0,2998,val,5
1898,1.0,3013,val,5
1899,0.68,3032,val,5
1900,1.0,3037,val,5
1901,1.0,3043,val,5
1902,1.0,3045,val,5
1903,1.0,3047,val,5
1904,1.0,3052,val,5
1905,1.0,3054,val,5
1906,1.0,3061,val,5
1907,1.0,3068,val,5
1908,1.0,3085,val,5
1909,1.0,3096,val,5
1910,1.0,3130,val,5
1911,1.0,3135,val,5
1912,1.0,3151,val,5
1913,1.0,3156,val,5
1914,1.0,3158,val,5
1915,1.0,3162,val,5
1916,1.0,3164,val,5
1917,1.0,3176,val,5
1918,1.0,3188,val,5
1919,1.0,3191,val,5
1920,0.92,3199,val,5
1921,1.0,3202,val,5
1922,1.0,3203,val,5
1923,0.92,3206,val,5
1924,1.0,3211,val,5
1925,1.0,3222,val,5
1926,1.0,3225,val,5
1927,1.0,3236,val,5
1928,1.0,3238,val,5
1929,1.0,3248,val,5
1930,1.0,3250,val,5
1931,1.0,3255,val,5
1932,0.68,3263,val,5
1933,1.0,3266,val,5
1934,1.0,3269,val,5
1935,0.92,3278,val,5
1936,1.0,3285,val,5
1937,1.0,3304,val,5
1938,1.0,3331,val,5
1939,1.0,3334,val,5
1940,1.0,3348,val,5
1941,1.0,3371,val,5
1942,1.0,3377,val,5
1943,1.0,3383,val,5
1944,1.0,3393,val,5
1945,1.0,3394,val,5
1946,1.0,3400,val,5
1947,1.0,3408,val,5
1948,1.0,3409,val,5
1949,1.0,3419,val,5
1950,0.92,3421,val,5
1951,1.0,3423,val,5
1952,1.0,3434,val,5
1953,1.0,3439,val,5
1954,1.0,3442,val,5
1955,1.0,3460,val,5
1956,1.0,3464,val,5
1957,1.0,3466,val,5
1958,1.0,3470,val,5
1959,0.92,3488,val,5
1960,1.0,3492,val,5
1961,1.0,3494,val,5
1962,1.0,3507,val,5
1963,1.0,3511,val,5
1964,1.0,3516,val,5
1965,1.0,3526,val,5
1966,1.0,3529,val,5
1967,1.0,3542,val,5
1968,1.0,3553,val,5
1969,1.0,3556,val,5
1970,1.0,3585,val,5
1971,1.0,3595,val,5
1972,1.0,3597,val,5
1973,1.0,3598,val,5
1974,1.0,3600,val,5
1975,1.0,3606,val,5
1976,1.0,3608,val,5
1977,1.0,3619,val,5
1978,0.92,3623,val,5
1979,1.0,3628,val,5
1980,1.0,3632,val,5
1981,1.0,3652,val,5
1982,1.0,3656,val,5
1983,1.0,3657,val,5
1984,1.0,3667,val,5
1985,1.0,3687,val,5
1986,1.0,3691,val,5
1987,1.0,3692,val,5
1988,1.0,3707,val,5
1989,1.0,3710,val,5
1990,1.0,3712,val,5
1991,0.84,3722,val,5
1992,1.0,3732,val,5
1993,1.0,3738,val,5
1994,1.0,3741,val,5
1995,1.0,3745,val,5
1996,1.0,3747,val,5
1997,1.0,3748,val,5
1998,1.0,3749,val,5
1999,0.84,3757,val,5
2000,1.0,3758,val,5
2001,1.0,3764,val,5
2002,1.0,3768,val,5
2003,1.0,3771,val,5
2004,1.0,3777,val,5
2005,1.0,3782,val,5
2006,1.0,3795,val,5
2007,1.0,3799,val,5
2008,1.0,3804,val,5
2009,1.0,3807,val,5
2010,1.0,3814,val,5
2011,1.0,3822,val,5
2012,1.0,3827,val,5
2013,1.0,3834,val,5
2014,1.0,3844,val,5
2015,1.0,3852,val,5
2016,1.0,3854,val,5
2017,1.0,3856,val,5
2018,1.0,3857,val,5
2019,1.0,3858,val,5
2020,1.0,3864,val,5
2021,1.0,3872,val,5
2022,1.0,3874,val,5
2023,1.0,3884,val,5
2024,1.0,3890,val,5
2025,1.0,3892,val,5
2026,1.0,3896,val,5
2027,1.0,3898,val,5
2028,1.0,3902,val,5
2029,1.0,3908,val,5
2030,1.0,3925,val,5
2031,1.0,3927,val,5
2032,0.92,3928,val,5
2033,1.0,3931,val,5
2034,1.0,3932,val,5
2035,1.0,3936,val,5
2036,0.84,3939,val,5
2037,1.0,3944,val,5
2038,1.0,3947,val,5
2039,1.0,3960,val,5
2040,0.84,3963,val,5
2041,1.0,3965,val,5
2042,1.0,3985,val,5
2043,1.0,4002,val,5
2044,0.92,4009,val,5
2045,1.0,4013,val,5
2046,0.92,4042,val,5
2047,1.0,4047,val,5
2048,1.0,4055,val,5
2049,1.0,4059,val,5
2050,1.0,4060,val,5
2051,1.0,4070,val,5
2052,1.0,4071,val,5
2053,1.0,4082,val,5
2054,1.0,4083,val,5
2055,1.0,4090,val,5
2056,1.0,4094,val,5
2057,0.84,4099,val,5
2058,1.0,4117,val,5
2059,1.0,4119,val,5
2060,1.0,4121,val,5
2061,1.0,4148,val,5
2062,1.0,4153,val,5
2063,1.0,4154,val,5
2064,1.0,4156,val,5
2065,1.0,4178,val,5
2066,1.0,4179,val,5
2067,1.0,4181,val,5
2068,1.0,4187,val,5
2069,1.0,4188,val,5
2070,1.0,4194,val,5
2071,1.0,4197,val,5
2072,1.0,4205,val,5
2073,1.0,4209,val,5
2074,1.0,4216,val,5
2075,1.0,4227,val,5
2076,1.0,4254,val,5
2077,1.0,4255,val,5
2078,1.0,4258,val,5
2079,1.0,4259,val,5
2080,1.0,4274,val,5
2081,1.0,4282,val,5
2082,1.0,4289,val,5
2083,0.92,4296,val,5
2084,1.0,4297,val,5
2085,0.92,4301,val,5
2086,1.0,4313,val,5
2087,1.0,4315,val,5
2088,1.0,4317,val,5
2089,1.0,4324,val,5
2090,0.92,4328,val,5
2091,1.0,4338,val,5
2092,1.0,4341,val,5
2093,1.0,4344,val,5
2094,1.0,4356,val,5
